gazette_number,gazette_type,gazette_date,decree_number,change_type,person_name,post_or_position,institution,organism,is_military_person,military_rank,is_military_post,summary
43303,Ordinaria,2026-01-26,,DESIGNACION_FISCAL,Rosmili Caroly Rondón Rondón,Fiscal Auxiliar Interino,"Unidad de Depuración Inmediata de Casos del Primer Circuito de la Circunscripción Judicial del Estado Sucre, con Sede en Cumaná",Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Auxiliar Interino a la ciudadana Rosmili Caroly Rondón Rondón, en la Unidad de Depuración Inmediata de Casos del Primer Circuito de la Circunscripción Judicial del estado Sucre, con sede en Cumaná, adscrita a la Fiscalía Superior del Ministerio Público de la citada Circunscripción Judicial."
43303,Ordinaria,2026-01-26,,DESIGNACION_FISCAL,Daniel Eliseo Herrera Betín,Fiscal Auxiliar Interino,Sala de Flagrancia,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Auxiliar Interino al ciudadano Daniel Eliseo Herrera Betín, en la Sala de Flagrancia, adscrita a la Fiscalía Superior del Ministerio Público de la Circunscripción Judicial del estado Carabobo, con sede en Valencia."
43303,Ordinaria,2026-01-26,,DESIGNACION_FISCAL,Luis Emilio Salazar Gibory,Fiscal Auxiliar Interino,Fiscalía Tercera del Ministerio Público de la Circunscripción Judicial del Estado Delta Amacuro,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Auxiliar Interino al ciudadano Luis Emilio Salazar Gibory, en la Fiscalía Tercera del Ministerio Público de la Circunscripción Judicial del estado Delta Amacuro, con sede en Tucupita y competencia en materia de Defensa Ambiental y Fauna Doméstica."
43303,Ordinaria,2026-01-26,,DESIGNACION_FISCAL,Rita Carolina Rodríguez Solarte,Fiscal Auxiliar Interino,Fiscalía Octava del Ministerio Público de la Circunscripción Judicial del Estado Zulia,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Auxiliar Interino a la ciudadana Rita Carolina Rodríguez Solarte, en la Fiscalía Octava del Ministerio Público de la Circunscripción Judicial del estado Zulia, con competencia Plena y en Delitos de Homicidio, Delitos Graves y Contra la Propiedad en las Fases de Investigación, Intermedia y de Juicio Oral, con sede en Maracaibo."
43303,Ordinaria,2026-01-26,,DESIGNACION_FISCAL,Reinner Obneey Gafaro Garavito,Fiscal Auxiliar Interino,Fiscalía Cuarta del Ministerio Público de la Circunscripción Judicial del Estado Táchira,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Auxiliar Interino al ciudadano Reinner Obneey Gafaro Garavito, en la Fiscalía Cuarta del Ministerio Público de la Circunscripción Judicial del estado Táchira, con competencia Plena y en Delitos de Homicidio, Delitos Graves y Contra la Propiedad en las Fases de Investigación, Intermedia y de Juicio Oral, con sede en San Cristóbal."
43303,Ordinaria,2026-01-26,,DESIGNACION_FISCAL,Alondra Nadibel Nasr Pérez,Fiscal Auxiliar Interino,Fiscalía 98 Nacional Plena en Materia de Protección de Derechos Humanos y Diversidad de Género,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Auxiliar Interino a la ciudadana Alondra Nadibel Nasr Pérez, en la Fiscalía 98 Nacional Plena en materia de Protección de Derechos Humanos y Diversidad de Género."
43303,Ordinaria,2026-01-26,,DESIGNACION_FISCAL,Nohelith del Carmen Ferrer Fuenmayor,Fiscal Auxiliar Interino,Fiscalía Décima Primera del Ministerio Público de la Circunscripción Judicial del Estado Zulia,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Auxiliar Interino a la ciudadana Nohelith del Carmen Ferrer Fuenmayor, en la Fiscalía Décima Primera del Ministerio Público de la Circunscripción Judicial del estado Zulia, con competencia Plena y en Delitos de Homicidio, Delitos Graves y Contra la Propiedad en las Fases de Investigación, Intermedia y de Juicio Oral, con sede en Maracaibo."
43303,Ordinaria,2026-01-26,,DESIGNACION_FISCAL,Willian René Tovar,Fiscal Provisorio,Fiscalía Décima del Ministerio Público de la Circunscripción Judicial del Estado Miranda,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Provisorio al ciudadano Willian René Tovar, en la Fiscalía Décima del Ministerio Público de la Circunscripción Judicial del estado Miranda, con sede en Guarenas y competencia en materia de Protección en Derechos Humanos y Ejecución de la Sentencia."
43303,Ordinaria,2026-01-26,,DESIGNACION_FISCAL,Elimar Martínez Ereipa,Fiscal Auxiliar Interino,Fiscalía Décima del Ministerio Público de la Circunscripción Judicial del Estado Miranda,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Auxiliar Interino a la ciudadana Elimar Martínez Ereipa, en la Fiscalía Décima del Ministerio Público de la Circunscripción Judicial del estado Miranda, con sede en Guarenas y competencia en materia de Protección de Derechos Humanos y Ejecución de la Sentencia."
43303,Ordinaria,2026-01-26,,TRASLADO_FISCAL,Joshua Hiram Páez Hidalgo,Fiscal Auxiliar Interino,Fiscalía 53 Nacional Plena,Ministerio Público,NO,,NO,"Resolución mediante la cual se traslada al ciudadano Joshua Hiram Páez Hidalgo, como Fiscal Auxiliar Interino a la Fiscalía 53 Nacional Plena."
43304,Ordinaria,2026-01-27,5.229,REESTRUCTURACION,,Reestructuración del Sistema Hídrico Nacional,,Presidencia de la República,NO,,NO,"Decreto Nº 5.229, mediante el cual se declara la Restructuración del Sistema Hídrico Nacional, con el objeto de la transformación de los valores, de la identidad, del compromiso y rectoría única para la gestión del servicio y garantizar a la población el pleno disfrute de sus derechos en materia de prestación del servicio de agua potable y saneamiento."
43304,Ordinaria,2026-01-27,,PRORROGA,,,,"Ministerio del Poder Popular para Relaciones Interiores, Justicia y Paz",NO,,NO,"Resolución mediante la cual se prorroga, por el lapso de seis (6) meses la vigencia de la"
43304,Ordinaria,2026-01-27,,PRORROGA,,,,"Ministerio del Poder Popular para Relaciones Interiores, Justicia y Paz",NO,,NO,"Resolución mediante la cual se prorroga, por el lapso de seis (6) meses la vigencia de la"
43304,Ordinaria,2026-01-27,,CONDECORACION,,Orden a la Paz”,,"Ministerio del Poder Popular para Relaciones Interiores, Justicia y Paz",NO,,NO,"Resolución mediante la cual se otorga la condecoración “Orden a la Paz”, en su Única Clase, a la ciudadana y ciudadanos que en ella se mencionan."
43304,Ordinaria,2026-01-27,,DESIGNACION_DIRECTOR_GENERAL,Ángel Daniel Balestrini Jaramillo,Director General,,Ministerio del Poder Popular para la Defensa,SI,Mayor General,SI,"Resolución mediante la cual se designa al ciudadano Mayor General Ángel Daniel Balestrini Jaramillo, como Director General, de la Dirección General del Despacho del Ministro."
43304,Ordinaria,2026-01-27,,DESIGNACION_DIRECTOR_GENERAL,Ángel Daniel Balestrini Jaramillo,Director General,,Ministerio del Poder Popular para la Defensa,SI,Mayor General,SI,"Resolución mediante la cual se designa al ciudadano Mayor General Ángel Daniel Balestrini Jaramillo, como Director General, de la Oficina de Gestión Administrativa."
43304,Ordinaria,2026-01-27,,DESIGNACION_DIRECTOR_GENERAL,Alexander Rafael Salazar Laviera,Director General,,Ministerio del Poder Popular para la Defensa,SI,General de Brigada,SI,"Resolución mediante la cual se designa al ciudadano General de Brigada Alexander Rafael Salazar Laviera, como Director General, de la Oficina de Planificación y Presupuesto."
43304,Ordinaria,2026-01-27,,DESIGNACION_DIRECTOR_GENERAL,Boris Iván Berroterán de Jesús,Director General,,Ministerio del Poder Popular para la Defensa,SI,General de División,SI,"Resolución mediante la cual se designa al ciudadano General de División Boris Iván Berroterán De Jesús, como Director General, de la Oficina de Gestión Humana."
43304,Ordinaria,2026-01-27,,DESIGNACION_PRESIDENTE_ENTE,Jesús Jhoel Sánchez Zambrano,"Presidente del Complejo Industrial Tiuna I, C.A",,Ministerio del Poder Popular para la Defensa,SI,General de División,SI,"Resolución mediante la cual se designa al ciudadano General de División Jesús Jhoel Sánchez Zambrano, como Presidente del Complejo Industrial Tiuna I, C.A., de la Dirección General de Industria Militar, del Despacho del Viceministro de Planificación y Desarrollo para la Defensa."
43304,Ordinaria,2026-01-27,,DESIGNACION_DIRECTOR_GENERAL,Juan Karlos Castellanos Varela,Director General,,Ministerio del Poder Popular para la Defensa,SI,General de División,SI,"Resolución mediante la cual se designa al ciudadano General de División Juan Karlos Castellanos Varela, como Director General, de la Dirección General de Armas y Explosivos, del Despacho del Viceministro de Servicios para la Defensa."
43304,Ordinaria,2026-01-27,,DESIGNACION_FISCAL,Rebeca Barreto Molina,Fiscal Provisorio,Fiscalía Novena del Ministerio Público de la Circunscripción Judicial del Área Metropolitana de Caracas,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Provisorio a la ciudadana Rebeca Barreto Molina, en la Fiscalía Novena del Ministerio Público de la Circunscripción Judicial del Área Metropolitana de Caracas, con competencia Plena y en Delitos de Homicidio, Delitos Graves y Contra la Propiedad en las Fases de Investigación, Intermedia y de Juicio Oral."
43304,Ordinaria,2026-01-27,,DESIGNACION_FISCAL,Liliannys del Carmen Acevedo Chauran,Fiscal Auxiliar Interino,Fiscalía Décima Sexta del Ministerio Público del Segundo Circuito de la Circunscripción Judicial del Estado Bolívar,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Auxiliar Interino a la ciudadana Liliannys del Carmen Acevedo Chauran, en la Fiscalía Décima Sexta del Ministerio Público del Segundo Circuito de la Circunscripción Judicial del estado Bolívar, con sede en Puerto Ordaz y competencia en materia para la Defensa de la Mujer."
43304,Ordinaria,2026-01-27,,DESIGNACION_FISCAL,Grismar Nazareth Rattia Lozano,Fiscal Provisorio,Fiscalía Séptima del Ministerio Público de la Circunscripción Judicial del Estado Apure,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Provisorio a la ciudadana Grismar Nazareth Rattia Lozano, en la Fiscalía Séptima del Ministerio Público de la Circunscripción Judicial del estado Apure, con sede en San Fernando de Apure y competencia en Protección de Derechos Humanos, Ejecución de Sentencia e Indigenista."
43304,Ordinaria,2026-01-27,,DESIGNACION_FISCAL,Jesailín Hilene Castro Linares,Fiscal Auxiliar Interino,Fiscalía Vigésima Primera del Ministerio Público de la Circunscripción Judicial del Estado Miranda,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Auxiliar interino a la ciudadana Jesailín Hilene Castro Linares, en la Fiscalía Vigésima Primera del Ministerio Público de la Circunscripción Judicial del estado Miranda, con competencia en Penal Ordinario, Víctimas Niños, Niñas y Adolescentes y en Delitos de Tránsito, Vehículos y Vialidad en las Fases de Investigación, Intermedia y de Juicio Oral, con sede en Guarenas."
43304,Ordinaria,2026-01-27,,DESIGNACION_FISCAL,María Beatriz Rivas,Fiscal Auxiliar Interino,Fiscalía Décima Primera del Ministerio Público de la Circunscripción Judicial del Estado Apure,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Auxiliar Interino a la ciudadana María Beatriz Rivas, en la Fiscalía Décima Primera del Ministerio Público de la Circunscripción Judicial del estado Apure, con sede en San Fernando de Apure y competencia en materia de Defensa Ambiental y Fauna Doméstica."
43304,Ordinaria,2026-01-27,,DESIGNACION_FISCAL,Loimar Elizabeth Mendoza Rodríguez,Fiscal Provisorio,Fiscalía Vigésima Tercera del Ministerio Público de la Circunscripción Judicial del Estado Lara,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Provisorio a la ciudadana Loimar Elizabeth Mendoza Rodríguez, en la Fiscalía Vigésima Tercera del Ministerio Público de la Circunscripción Judicial del estado Lara, con sede en Barquisimeto y competencia en materia de Defensa Ambiental y Fauna Doméstica."
43304,Ordinaria,2026-01-27,,DESIGNACION_FISCAL,María Eugenia Lugo Álamo,Fiscal Provisorio,Fiscalía Trigésima Sexta del Ministerio Público de la Circunscripción Judicial del Estado Carabobo,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Provisorio a la ciudadana María Eugenia Lugo Álamo, en la Fiscalía Trigésima Sexta del Ministerio Público de la Circunscripción Judicial del estado Carabobo, con sede en Valencia y competencia en materia Contra la Extorsión y el Secuestro."
43304,Ordinaria,2026-01-27,,DESIGNACION_FISCAL,Rosa Celeste Rivas Pereira,Fiscal Auxiliar Interino,Fiscalía Décima Tercera del Ministerio Público de la Circunscripción Judicial del Área Metropolitana de Caracas,Ministerio Público,NO,,NO,"Resolución mediante la cual se designa como Fiscal Auxiliar Interino a la ciudadana Rosa Celeste Rivas Pereira, en la Fiscalía Décima Tercera del Ministerio Público de la Circunscripción Judicial del Área Metropolitana de Caracas, con competencia Plena y en Delitos Menos Graves en las Fases de Investigación, Intermedia y de Juicio Oral."
43304,Ordinaria,2026-01-27,,TRASLADO_FISCAL,Víctor Alfonzo Robles,Fiscal Auxiliar Interino,Fiscalía 24 Nacional con Competencia Plena y Especial en Restituciones,Ministerio Público,NO,,NO,"Resolución mediante la cual se traslada al ciudadano Víctor Alfonzo Robles, como Fiscal Auxiliar Interino en la Fiscalía 24 Nacional con competencia Plena y Especial en Restituciones."
43305,Ordinaria,2026-01-28,5.23,DESIGNACION_PRESIDENTE_ENTE,Aníbal Eduardo Coronado Millán,Presidente de la Corporación Metrobús Venezuela C.A,Corporación Metrobús Venezuela C,Presidencia de la República,NO,,NO,"Decreto N° 5.230, mediante el cual se nombra al ciudadano Aníbal Eduardo Coronado Millán, como Presidente de la CORPORACIÓN METROBÚS VENEZUELA C.A., ente adscrito al Ministerio del Poder Popular para el Transporte, quien será a su vez el Presidente de la Junta Directiva, en condición de Encargado."
43305,Ordinaria,2026-01-28,5.234,DESIGNACION_DIRECTOR_GENERAL,Rolando José Alcalá Miranda,Director General del Instituto Aeropuerto Internacional de Maiquetía (IAIM),Instituto Aeropuerto Internacional de Maiquetía (IAIM),Presidencia de la República,NO,,NO,"Decreto N° 5.234, mediante el cual se nombra al ciudadano Rolando José Alcalá Miranda, como Director General del Instituto Aeropuerto Internacional de Maiquetía (IAIM), ente adscrito al Ministerio del Poder Popular para el Transporte."
43305,Ordinaria,2026-01-28,,DESIGNACION_DIRECTOR,Emiliano Ernesto Cegarra Delgado,Director del Servicio Desconcentrado de Bienes y Servicios de la Fuerza Armada Nacional Bolivariana (SEDEFANB),Servicio Desconcentrado de Bienes y Servicios de la Fuerza Armada Nacional Bolivariana (SEDEFANB),Ministerio del Poder Popular para la Defensa,SI,General de División,SI,"Resolución mediante la cual se designa al ciudadano General de División Emiliano Ernesto Cegarra Delgado, como Director del Servicio Desconcentrado de Bienes y Servicios de la Fuerza Armada Nacional Bolivariana (SEDEFANB), de la Dirección General de Empresas y Servicios del Despacho del Viceministro de Servicios para la Defensa."
43305,Ordinaria,2026-01-28,,ESTRUCTURA_PRESUPUESTARIA,,En Ella se Indica,,Ministerio del Poder Popular de Industrias y Comercio Nacional,NO,,NO,"Resolución mediante la cual se aprueba la Estructura Financiera del Presupuesto de Gastos del Ministerio del Poder Popular de Industrias y Comercio Nacional para el Ejercicio Económico Financiero 2026, y la designación de los funcionarios responsables de las Unidades Administradoras de dicha estructura, como en ella se indica."
43305,Ordinaria,2026-01-28,,DELEGACION_FUNCIONES,Valle Teresa Bompart Hernández,"Se Delega en la Ciudadana Valle Teresa Bompart Hernández, Directora General de la Oficina de Gestión Humana, del Ministerio del Poder Popular para la Salud, la Firma de los Documentos que en Ella se Indican",,Ministerio del Poder Popular para la Salud,NO,,NO,"Resolución mediante la cual se delega en la ciudadana Valle Teresa Bompart Hernández, Directora General de la Oficina de Gestión Humana, del Ministerio del Poder Popular para la Salud, la firma de los documentos que en ella se indican."
